State FIPS Code,County FIPS Code,Postal Code,Name,"Poverty Estimate, All Ages","Poverty Percent, All Ages",Median Household Income
13,187,GA,Lumpkin County,"3,740",12.1,"71,486"
13,189,GA,McDuffie County,"3,798",17.7,"50,593"
13,191,GA,McIntosh County,"1,893",17.0,"51,411"
13,193,GA,Macon County,"2,365",23.8,"40,089"
13,195,GA,Madison County,"3,809",12.2,"58,789"
13,197,GA,Marion County,"1,423",19.4,"47,174"
13,199,GA,Meriwether County,"3,435",16.6,"53,019"
13,201,GA,Miller County,"1,292",22.9,"45,201"
13,205,GA,Mitchell County,"4,470",22.7,"45,296"
13,207,GA,Monroe County,"3,208",11.4,"76,428"
13,209,GA,Montgomery County,"1,602",20.2,"48,356"
13,211,GA,Morgan County,"2,337",11.2,"74,340"
13,213,GA,Murray County,"5,332",13.3,"62,109"
13,215,GA,Muscogee County,"35,163",17.8,"53,740"
13,217,GA,Newton County,"14,313",12.3,"72,128"
13,219,GA,Oconee County,"2,583",6.0,"114,758"
13,221,GA,Oglethorpe County,"1,954",12.7,"62,504"
13,223,GA,Paulding County,"14,003",7.9,"87,459"
13,225,GA,Peach County,"5,008",18.4,"58,471"
13,227,GA,Pickens County,"3,684",10.7,"71,955"
13,229,GA,Pierce County,"3,338",16.7,"52,695"
13,231,GA,Pike County,"1,709",8.7,"80,626"
13,233,GA,Polk County,"6,441",14.9,"54,894"
13,235,GA,Pulaski County,"1,693",19.6,"46,975"
13,237,GA,Putnam County,"3,027",13.3,"62,241"
13,239,GA,Quitman County,501,22.3,"41,516"
13,241,GA,Rabun County,"2,160",12.7,"63,387"
13,243,GA,Randolph County,"1,635",27.4,"39,188"
13,245,GA,Richmond County,"35,823",18.4,"50,079"
13,247,GA,Rockdale County,"10,561",11.2,"71,984"
13,249,GA,Schley County,693,15.4,"57,510"
13,251,GA,Screven County,"2,572",18.8,"52,713"
13,253,GA,Seminole County,"2,090",23.2,"45,223"
13,255,GA,Spalding County,"13,102",19.3,"55,086"
13,257,GA,Stephens County,"3,587",13.7,"51,980"
13,259,GA,Stewart County,"1,010",25.9,"41,158"
13,261,GA,Sumter County,"6,101",22.3,"44,677"
13,263,GA,Talbot County,"1,192",20.8,"45,163"
13,265,GA,Taliaferro County,315,20.0,"42,138"
13,267,GA,Tattnall County,"4,732",23.5,"47,401"
13,269,GA,Taylor County,"1,708",22.5,"44,035"
13,271,GA,Telfair County,"2,834",30.6,"41,547"
13,273,GA,Terrell County,"2,462",29.2,"53,281"
13,275,GA,Thomas County,"8,921",19.8,"52,236"
13,277,GA,Tift County,"6,697",16.6,"52,962"
13,279,GA,Toombs County,"5,593",21.1,"45,125"
13,281,GA,Towns County,"1,597",12.9,"59,273"
13,283,GA,Treutlen County,"1,297",21.7,"43,533"
13,285,GA,Troup County,"12,263",17.8,"55,852"
13,287,GA,Turner County,"2,218",25.5,"40,865"
13,289,GA,Twiggs County,"1,605",21.2,"48,772"
13,291,GA,Union County,"2,665",10.3,"64,588"
13,293,GA,Upson County,"5,780",20.9,"48,061"
13,295,GA,Walker County,"9,937",14.8,"53,407"
13,297,GA,Walton County,"11,458",11.3,"83,037"
13,299,GA,Ware County,"5,943",17.6,"48,245"
13,301,GA,Warren County,"1,189",23.4,"44,367"
13,303,GA,Washington County,"3,949",22.0,"48,462"
13,305,GA,Wayne County,"5,136",17.8,"51,102"
13,307,GA,Webster County,421,18.1,"45,987"
13,309,GA,Wheeler County,"1,565",31.1,"35,952"
13,311,GA,White County,"3,391",12.1,"62,100"
13,313,GA,Whitfield County,"13,161",12.9,"61,680"
13,315,GA,Wilcox County,"1,790",26.4,"44,905"
13,317,GA,Wilkes County,"1,766",18.6,"47,377"
13,319,GA,Wilkinson County,"1,456",17.0,"49,648"
13,321,GA,Worth County,"4,499",22.2,"48,956"
15,000,HI,Hawaii,"140,871",10.0,"93,683"
15,001,HI,Hawaii County,"29,609",14.6,"71,143"
15,003,HI,Honolulu County,"89,980",9.3,"96,304"
15,005,HI,Kalawao County,.,.,.
15,007,HI,Kauai County,"6,620",9.1,"81,939"
15,009,HI,Maui County,"14,663",9.0,"89,794"
16,000,ID,Idaho,"198,979",10.5,"72,634"
16,001,ID,Ada County,"40,623",8.0,"87,748"
16,003,ID,Adams County,579,12.1,"56,374"
16,005,ID,Bannock County,"11,147",12.7,"62,120"
16,007,ID,Bear Lake County,641,9.6,"66,006"
16,009,ID,Benewah County,"1,483",14.4,"56,188"
16,011,ID,Bingham County,"5,825",11.8,"70,052"
16,013,ID,Blaine County,"1,700",6.9,"98,707"
16,015,ID,Boise County,808,9.7,"74,121"
16,017,ID,Bonner County,"6,258",12.3,"64,860"
16,019,ID,Bonneville County,"13,653",10.7,"74,505"
16,021,ID,Boundary County,"1,644",12.4,"62,801"
16,023,ID,Butte County,399,14.9,"57,085"
16,025,ID,Camas County,108,9.4,"73,311"
16,027,ID,Canyon County,"25,965",10.5,"70,594"
16,029,ID,Caribou County,689,9.7,"70,354"
16,031,ID,Cassia County,"2,926",11.6,"68,170"
16,033,ID,Clark County,116,14.5,"53,366"
16,035,ID,Clearwater County,"1,208",14.5,"57,081"
16,037,ID,Custer County,575,12.9,"57,405"
16,039,ID,Elmore County,"3,004",10.6,"63,009"
16,041,ID,Franklin County,"1,203",8.0,"71,669"
16,043,ID,Fremont County,"1,580",11.7,"61,115"
16,045,ID,Gem County,"2,589",12.9,"60,771"
16,047,ID,Gooding County,"2,083",13.3,"59,838"
16,049,ID,Idaho County,"2,161",12.6,"60,907"
16,051,ID,Jefferson County,"2,774",8.4,"76,474"
16,053,ID,Jerome County,"2,924",11.7,"61,509"
16,055,ID,Kootenai County,"18,165",10.0,"75,583"
16,057,ID,Latah County,"6,179",16.1,"60,108"
16,059,ID,Lemhi County,"1,146",14.0,"55,554"
16,061,ID,Lewis County,592,15.8,"55,128"
16,063,ID,Lincoln County,569,10.8,"61,658"
16,065,ID,Madison County,"8,668",21.6,"52,224"
16,067,ID,Minidoka County,"2,727",12.3,"60,834"
16,069,ID,Nez Perce County,"4,444",10.6,"65,558"
16,071,ID,Oneida County,506,10.8,"66,175"
16,073,ID,Owyhee County,"1,632",13.1,"57,142"
16,075,ID,Payette County,"3,132",11.7,"61,725"
16,077,ID,Power County,"1,112",13.9,"57,426"
16,079,ID,Shoshone County,"1,834",13.3,"47,005"
16,081,ID,Teton County,919,7.4,"95,580"
16,083,ID,Twin Falls County,"10,192",11.1,"63,860"
16,085,ID,Valley County,946,7.7,"74,166"
16,087,ID,Washington County,"1,548",14.2,"55,072"
17,000,IL,Illinois,"1,465,724",11.9,"76,744"
17,001,IL,Adams County,"8,475",13.4,"61,747"
17,003,IL,Alexander County,"1,120",23.4,"41,378"
17,005,IL,Bond County,"1,701",12.0,"66,071"
17,007,IL,Boone County,"4,790",9.1,"83,695"
17,009,IL,Brown County,637,13.9,"78,081"
17,011,IL,Bureau County,"4,064",12.6,"63,042"
17,013,IL,Calhoun County,445,10.4,"68,525"
17,015,IL,Carroll County,"1,828",12.8,"64,157"
17,017,IL,Cass County,"1,474",11.8,"62,129"
17,019,IL,Champaign County,"36,364",19.0,"61,205"
17,021,IL,Christian County,"4,747",15.6,"56,888"
17,023,IL,Clark County,"1,703",11.4,"63,655"
17,025,IL,Clay County,"1,737",13.5,"55,282"
17,027,IL,Clinton County,"2,901",8.2,"79,612"
17,029,IL,Coles County,"7,657",17.5,"57,712"
17,031,IL,Cook County,"688,627",13.7,"76,614"
17,033,IL,Crawford County,"2,050",11.9,"66,333"
17,035,IL,Cumberland County,958,9.4,"79,140"
17,037,IL,DeKalb County,"12,554",13.2,"71,882"
17,039,IL,De Witt County,"1,631",10.8,"64,262"
17,041,IL,Douglas County,"1,697",8.7,"67,796"
17,043,IL,DuPage County,"61,619",6.8,"102,383"
17,045,IL,Edgar County,"2,277",14.2,"63,430"
17,047,IL,Edwards County,675,11.2,"58,387"
17,049,IL,Effingham County,"3,133",9.2,"74,800"
17,051,IL,Fayette County,"2,513",13.3,"57,729"
17,053,IL,Ford County,"1,516",11.8,"67,135"
17,055,IL,Franklin County,"7,166",19.5,"49,108"
17,057,IL,Fulton County,"3,997",12.9,"57,362"
17,059,IL,Gallatin County,905,19.1,"51,367"
17,061,IL,Greene County,"1,528",13.3,"58,196"
17,063,IL,Grundy County,"3,677",7.0,"93,882"
17,065,IL,Hamilton County,"1,058",13.4,"56,984"
17,067,IL,Hancock County,"2,091",12.3,"63,324"
17,069,IL,Hardin County,637,17.8,"46,568"
17,071,IL,Henderson County,732,12.0,"61,892"
17,073,IL,Henry County,"4,131",8.7,"70,517"
17,075,IL,Iroquois County,"3,119",12.0,"65,181"
17,077,IL,Jackson County,"11,569",23.3,"44,756"
17,079,IL,Jasper County,966,10.6,"66,290"
17,081,IL,Jefferson County,"5,096",14.7,"58,623"
17,083,IL,Jersey County,"2,057",10.0,"72,363"
17,085,IL,Jo Daviess County,"1,828",8.5,"67,217"
17,087,IL,Johnson County,"1,692",15.5,"59,794"
17,089,IL,Kane County,"41,027",8.1,"93,475"
17,091,IL,Kankakee County,"13,994",13.6,"70,494"
17,093,IL,Kendall County,"7,862",5.8,"102,509"
17,095,IL,Knox County,"6,788",15.0,"57,666"
17,097,IL,Lake County,"56,275",8.2,"101,621"
17,099,IL,La Salle County,"15,239",14.5,"64,711"
17,101,IL,Lawrence County,"2,109",16.6,"57,460"
17,103,IL,Lee County,"3,757",12.1,"67,371"
17,105,IL,Livingston County,"4,054",12.0,"74,418"
17,107,IL,Logan County,"3,303",13.6,"53,775"
17,109,IL,McDonough County,"4,971",20.4,"52,812"
17,111,IL,McHenry County,"18,106",5.9,"99,128"
17,113,IL,McLean County,"18,099",11.2,"71,825"
17,115,IL,Macon County,"14,579",14.8,"60,648"
17,117,IL,Macoupin County,"5,241",12.1,"69,880"
17,119,IL,Madison County,"31,585",12.3,"67,441"
17,121,IL,Marion County,"5,518",15.3,"58,489"
17,123,IL,Marshall County,"1,345",11.8,"69,593"
17,125,IL,Mason County,"1,598",12.7,"60,784"
17,127,IL,Massac County,"2,076",15.2,"52,880"
17,129,IL,Menard County,"1,034",8.6,"78,115"
17,131,IL,Mercer County,"1,318",8.6,"70,430"
17,133,IL,Monroe County,"2,115",6.1,"100,487"
17,135,IL,Montgomery County,"3,862",15.1,"56,381"
17,137,IL,Morgan County,"3,606",12.0,"64,842"
17,139,IL,Moultrie County,"1,428",10.2,"75,505"
17,141,IL,Ogle County,"4,320",8.5,"78,577"
17,143,IL,Peoria County,"23,909",13.8,"65,421"
17,145,IL,Perry County,"2,720",14.9,"53,051"
17,147,IL,Piatt County,"1,211",7.3,"85,430"
17,149,IL,Pike County,"2,345",16.6,"54,244"
17,151,IL,Pope County,589,15.9,"54,878"
17,153,IL,Pulaski County,"1,188",24.5,"44,873"
17,155,IL,Putnam County,419,7.5,"83,029"
17,157,IL,Randolph County,"3,999",14.6,"62,575"
17,159,IL,Richland County,"2,208",14.5,"56,831"
17,161,IL,Rock Island County,"20,347",14.8,"62,652"
17,163,IL,St. Clair County,"39,066",15.7,"67,185"
17,165,IL,Saline County,"4,253",18.9,"50,979"
17,167,IL,Sangamon County,"21,500",11.2,"73,684"
17,169,IL,Schuyler County,971,14.6,"62,968"
17,171,IL,Scott County,542,11.5,"64,853"
17,173,IL,Shelby County,"2,327",11.3,"65,396"
17,175,IL,Stark County,595,11.4,"59,234"
17,177,IL,Stephenson County,"6,005",14.0,"60,988"
17,179,IL,Tazewell County,"11,269",8.9,"73,285"
17,181,IL,Union County,"3,383",20.7,"51,116"
17,183,IL,Vermilion County,"12,043",17.3,"52,083"
17,185,IL,Wabash County,"1,497",13.9,"63,777"
17,187,IL,Warren County,"2,410",15.6,"57,357"
17,189,IL,Washington County,"1,082",8.1,"71,958"
17,191,IL,Wayne County,"2,158",13.7,"53,359"
17,193,IL,White County,"1,972",15.1,"54,611"
17,195,IL,Whiteside County,"6,944",12.9,"62,038"
17,197,IL,Will County,"48,828",7.1,"97,076"
17,199,IL,Williamson County,"8,195",12.7,"64,152"
17,201,IL,Winnebago County,"42,830",15.4,"62,557"
17,203,IL,Woodford County,"2,572",6.9,"85,892"
18,000,IN,Indiana,"827,927",12.5,"66,768"
18,001,IN,Adams County,"4,070",11.5,"60,620"
18,003,IN,Allen County,"44,410",11.5,"65,967"
18,005,IN,Bartholomew County,"10,442",12.7,"68,910"
18,007,IN,Benton County,872,10.1,"62,248"
18,009,IN,Blackford County,"1,492",12.7,"54,825"
18,011,IN,Boone County,"3,825",5.2,"102,805"
18,013,IN,Brown County,"1,489",9.7,"74,161"
18,015,IN,Carroll County,"2,106",10.3,"64,731"
18,017,IN,Cass County,"4,823",13.1,"60,452"
18,019,IN,Clark County,"11,755",9.6,"68,493"
18,021,IN,Clay County,"3,302",12.7,"59,057"
18,023,IN,Clinton County,"3,592",11.2,"60,916"
18,025,IN,Crawford County,"1,879",18.0,"53,547"
18,027,IN,Daviess County,"3,498",10.7,"63,777"
18,029,IN,Dearborn County,"5,353",10.6,"77,621"
18,031,IN,Decatur County,"2,828",10.9,"65,847"
18,033,IN,De Kalb County,"3,956",9.2,"72,910"
18,035,IN,Delaware County,"19,758",19.0,"54,059"
18,037,IN,Dubois County,"3,606",8.4,"71,171"
18,039,IN,Elkhart County,"26,704",13.1,"63,777"
18,041,IN,Fayette County,"3,290",14.3,"54,892"
18,043,IN,Floyd County,"7,971",10.1,"74,264"
18,045,IN,Fountain County,"2,026",12.3,"63,973"
18,047,IN,Franklin County,"2,091",9.1,"74,779"
18,049,IN,Fulton County,"2,779",13.8,"62,412"
18,051,IN,Gibson County,"3,139",9.7,"66,247"
18,053,IN,Grant County,"11,806",19.3,"51,053"
18,055,IN,Greene County,"3,888",12.7,"61,663"
18,057,IN,Hamilton County,"16,387",4.5,"117,068"
18,059,IN,Hancock County,"4,103",5.0,"87,845"
18,061,IN,Harrison County,"3,020",7.7,"72,259"
18,063,IN,Hendricks County,"9,627",5.4,"94,760"
18,065,IN,Henry County,"6,269",13.9,"54,714"
18,067,IN,Howard County,"12,517",15.2,"56,960"
18,069,IN,Huntington County,"4,554",12.8,"59,491"
18,071,IN,Jackson County,"5,032",11.1,"66,082"
18,073,IN,Jasper County,"3,108",9.4,"75,738"
18,075,IN,Jay County,"2,728",13.7,"57,690"
18,077,IN,Jefferson County,"3,640",11.9,"64,214"
18,079,IN,Jennings County,"3,307",12.2,"63,597"
18,081,IN,Johnson County,"12,267",7.6,"83,036"
18,083,IN,Knox County,"4,988",14.6,"58,238"
18,085,IN,Kosciusko County,"8,459",10.7,"71,611"
18,087,IN,Lagrange County,"3,154",7.8,"81,010"
18,089,IN,Lake County,"72,873",14.7,"66,169"
18,091,IN,La Porte County,"16,055",15.3,"66,336"
18,093,IN,Lawrence County,"5,525",12.4,"60,141"
18,095,IN,Madison County,"18,875",15.0,"58,926"
18,097,IN,Marion County,"149,846",15.7,"62,776"
18,099,IN,Marshall County,"4,719",10.3,"70,938"
18,101,IN,Martin County,"1,232",12.8,"64,216"
18,103,IN,Miami County,"4,366",13.6,"60,835"
18,105,IN,Monroe County,"23,312",18.2,"64,299"
18,107,IN,Montgomery County,"4,082",11.0,"66,283"
18,109,IN,Morgan County,"6,594",9.2,"75,542"
18,111,IN,Newton County,"1,703",12.5,"66,837"
18,113,IN,Noble County,"4,571",9.8,"69,567"
18,115,IN,Ohio County,553,9.1,"70,618"
18,117,IN,Orange County,"2,809",14.5,"54,128"
18,119,IN,Owen County,"2,964",14.0,"62,460"
18,121,IN,Parke County,"2,213",14.4,"64,700"
18,123,IN,Perry County,"2,903",16.6,"55,503"
18,125,IN,Pike County,"1,410",11.8,"63,487"
18,127,IN,Porter County,"15,180",8.9,"84,352"
18,129,IN,Posey County,"2,416",9.7,"75,907"
18,131,IN,Pulaski County,"1,660",13.5,"60,487"
18,133,IN,Putnam County,"3,125",9.5,"68,301"
18,135,IN,Randolph County,"3,714",15.4,"56,920"
18,137,IN,Ripley County,"3,410",12.0,"63,571"
18,139,IN,Rush County,"2,003",12.2,"61,653"
18,141,IN,St. Joseph County,"34,388",13.2,"61,028"
18,143,IN,Scott County,"3,720",15.4,"57,837"
18,145,IN,Shelby County,"6,233",14.1,"66,045"
18,147,IN,Spencer County,"1,850",9.3,"70,440"
18,149,IN,Starke County,"2,907",12.6,"58,523"
18,151,IN,Steuben County,"3,078",9.4,"73,250"
18,153,IN,Sullivan County,"2,339",12.7,"55,497"
18,155,IN,Switzerland County,"1,340",13.6,"63,246"
18,157,IN,Tippecanoe County,"33,200",19.2,"56,088"
18,159,IN,Tipton County,"1,527",10.1,"65,025"
18,161,IN,Union County,782,11.3,"61,171"
18,163,IN,Vanderburgh County,"26,687",15.4,"57,997"
18,165,IN,Vermillion County,"2,130",14.0,"58,280"
18,167,IN,Vigo County,"17,975",18.5,"52,286"
18,169,IN,Wabash County,"3,400",11.5,"64,025"
18,171,IN,Warren County,803,9.6,"73,539"
18,173,IN,Warrick County,"4,762",7.4,"84,567"
18,175,IN,Washington County,"3,504",12.6,"65,342"
18,177,IN,Wayne County,"11,373",17.8,"51,622"
18,179,IN,Wells County,"2,525",9.1,"68,879"
18,181,IN,White County,"2,295",9.4,"66,167"
18,183,IN,Whitley County,"3,085",9.0,"72,448"
19,000,IA,Iowa,"340,272",11.0,"69,708"
19,001,IA,Adair County,666,9.1,"66,997"
19,003,IA,Adams County,362,10.1,"58,973"
19,005,IA,Allamakee County,"1,591",11.6,"60,743"
19,007,IA,Appanoose County,"1,703",14.3,"53,589"
19,009,IA,Audubon County,635,11.6,"60,504"
19,011,IA,Benton County,"1,897",7.5,"82,762"
19,013,IA,Black Hawk County,"20,825",16.6,"62,020"
19,015,IA,Boone County,"2,232",8.6,"74,896"
19,017,IA,Bremer County,"1,582",6.7,"83,797"
19,019,IA,Buchanan County,"1,962",9.6,"70,498"
19,021,IA,Buena Vista County,"2,019",10.2,"67,552"
19,023,IA,Butler County,"1,351",9.6,"67,233"
19,025,IA,Calhoun County,779,8.6,"64,634"
19,027,IA,Carroll County,"1,721",8.5,"73,643"
19,029,IA,Cass County,"1,763",13.7,"61,204"
19,031,IA,Cedar County,"1,408",7.8,"71,563"
19,033,IA,Cerro Gordo County,"4,844",11.7,"63,279"
19,035,IA,Cherokee County,"1,200",10.7,"65,985"
19,037,IA,Chickasaw County,958,8.3,"74,077"
19,039,IA,Clarke County,"1,108",11.6,"65,129"
19,041,IA,Clay County,"1,499",9.3,"68,542"
19,043,IA,Clayton County,"1,929",11.5,"64,486"
19,045,IA,Clinton County,"6,077",13.3,"61,136"
19,047,IA,Crawford County,"1,876",11.8,"67,363"
19,049,IA,Dallas County,"5,214",4.9,"109,138"
19,051,IA,Davis County,"1,047",11.6,"65,201"
19,053,IA,Decatur County,"1,285",17.9,"51,749"
19,055,IA,Delaware County,"1,471",8.5,"74,017"
19,057,IA,Des Moines County,"5,593",14.8,"59,688"
19,059,IA,Dickinson County,"1,240",7.0,"75,406"
19,061,IA,Dubuque County,"10,067",10.6,"73,492"
19,063,IA,Emmet County,"1,014",11.5,"56,834"
19,065,IA,Fayette County,"2,389",13.0,"56,599"
19,067,IA,Floyd County,"1,778",11.7,"64,553"
19,069,IA,Franklin County,"1,147",11.8,"63,775"
19,071,IA,Fremont County,670,10.5,"69,018"
19,073,IA,Greene County,900,10.4,"63,562"
19,075,IA,Grundy County,872,7.1,"79,386"
19,077,IA,Guthrie County,"1,060",10.1,"72,701"
19,079,IA,Hamilton County,"1,339",9.2,"68,795"
19,081,IA,Hancock County,807,7.7,"67,498"
19,083,IA,Hardin County,"1,701",10.7,"59,622"
19,085,IA,Harrison County,"1,323",9.2,"73,457"
19,087,IA,Henry County,"2,187",12.0,"63,702"
19,089,IA,Howard County,856,9.1,"66,979"
19,091,IA,Humboldt County,735,7.8,"71,521"
19,093,IA,Ida County,650,9.7,"67,696"
19,095,IA,Iowa County,"1,194",7.4,"72,948"
19,097,IA,Jackson County,"1,960",10.3,"64,792"
19,099,IA,Jasper County,"3,182",8.8,"69,047"
19,101,IA,Jefferson County,"2,031",13.6,"59,603"
19,103,IA,Johnson County,"22,481",15.3,"74,909"
19,105,IA,Jones County,"2,076",10.6,"70,671"
19,107,IA,Keokuk County,"1,155",11.8,"65,653"
19,109,IA,Kossuth County,"1,236",8.7,"65,510"
19,111,IA,Lee County,"4,255",13.5,"59,017"
19,113,IA,Linn County,"20,251",9.1,"74,134"
19,115,IA,Louisa County,"1,149",10.9,"70,953"
19,117,IA,Lucas County,"1,391",16.1,"60,245"
19,119,IA,Lyon County,802,6.7,"74,061"
19,121,IA,Madison County,"1,132",6.7,"80,887"
19,123,IA,Mahaska County,"2,192",10.3,"68,759"
19,125,IA,Marion County,"2,597",8.1,"73,451"
19,127,IA,Marshall County,"4,283",11.1,"69,818"
19,129,IA,Mills County,"1,283",8.9,"75,835"
19,131,IA,Mitchell County,"1,186",11.5,"65,132"
19,133,IA,Monona County,941,11.3,"60,237"
19,135,IA,Monroe County,729,9.8,"66,176"
19,137,IA,Montgomery County,"1,119",11.2,"58,895"
19,139,IA,Muscatine County,"5,116",12.3,"69,096"
19,141,IA,O'Brien County,"1,186",8.7,"67,470"
19,143,IA,Osceola County,646,10.9,"64,993"
19,145,IA,Page County,"1,738",12.5,"60,567"
19,147,IA,Palo Alto County,950,11.2,"65,438"
19,149,IA,Plymouth County,"1,680",6.6,"79,431"
19,151,IA,Pocahontas County,760,11.0,"61,927"
19,153,IA,Polk County,"50,460",10.2,"77,369"
19,155,IA,Pottawattamie County,"10,637",11.7,"68,712"
19,157,IA,Poweshiek County,"1,498",8.9,"69,566"
19,159,IA,Ringgold County,601,13.2,"60,061"
19,161,IA,Sac County,902,9.5,"72,499"
19,163,IA,Scott County,"20,116",11.8,"68,576"
19,165,IA,Shelby County,"1,007",8.8,"71,628"
19,167,IA,Sioux County,"2,695",8.0,"75,994"
19,169,IA,Story County,"14,563",16.6,"68,720"
19,171,IA,Tama County,"2,243",13.5,"66,295"
19,173,IA,Taylor County,719,12.4,"56,021"
19,175,IA,Union County,"1,501",13.0,"55,812"
19,177,IA,Van Buren County,928,12.9,"64,550"
19,179,IA,Wapello County,"5,473",16.1,"61,555"
19,181,IA,Warren County,"3,305",6.3,"90,943"
19,183,IA,Washington County,"2,188",9.9,"70,539"
19,185,IA,Wayne County,921,14.5,"58,000"
19,187,IA,Webster County,"4,197",12.5,"67,110"
19,189,IA,Winnebago County,"1,015",10.1,"66,776"
19,191,IA,Winneshiek County,"1,777",9.7,"72,032"
19,193,IA,Woodbury County,"13,386",13.0,"66,830"
19,195,IA,Worth County,702,9.7,"71,329"
19,197,IA,Wright County,"1,405",11.2,"67,291"
20,000,KS,Kansas,"340,106",11.9,"68,827"
20,001,KS,Allen County,"1,904",15.7,"50,995"
20,003,KS,Anderson County,"1,042",13.6,"59,683"
20,005,KS,Atchison County,"2,127",14.7,"59,085"
20,007,KS,Barber County,489,12.0,"59,845"
20,009,KS,Barton County,"3,430",13.9,"56,711"
20,011,KS,Bourbon County,"2,670",19.0,"44,954"
20,013,KS,Brown County,"1,331",14.4,"56,391"
20,015,KS,Butler County,"5,131",7.8,"80,214"
20,017,KS,Chase County,268,11.3,"58,580"
20,019,KS,Chautauqua County,574,17.1,"49,457"
20,021,KS,Cherokee County,"3,047",16.2,"54,965"
20,023,KS,Cheyenne County,331,13.0,"56,500"
20,025,KS,Clark County,241,12.7,"58,914"
20,027,KS,Clay County,965,12.3,"59,021"
20,029,KS,Cloud County,"1,104",13.1,"52,483"
20,031,KS,Coffey County,785,9.6,"69,100"
20,033,KS,Comanche County,193,11.9,"53,657"
20,035,KS,Cowley County,"5,203",16.0,"56,416"
20,037,KS,Crawford County,"6,656",17.7,"51,835"
20,039,KS,Decatur County,379,14.4,"51,152"
20,041,KS,Dickinson County,"1,840",10.2,"63,136"
20,043,KS,Doniphan County,747,10.6,"64,608"
20,045,KS,Douglas County,"16,828",15.1,"67,482"
20,047,KS,Edwards County,328,12.1,"55,777"
20,049,KS,Elk County,410,16.8,"47,094"
20,051,KS,Ellis County,"3,711",13.6,"61,675"
20,053,KS,Ellsworth County,617,11.9,"63,636"
20,055,KS,Finney County,"4,439",12.0,"69,966"
20,057,KS,Ford County,"3,856",11.7,"67,714"
20,059,KS,Franklin County,"2,536",10.0,"67,263"
20,061,KS,Geary County,"4,576",13.2,"60,026"
20,063,KS,Gove County,297,11.1,"64,037"
20,065,KS,Graham County,315,13.3,"53,233"
20,067,KS,Grant County,796,11.2,"66,022"
20,069,KS,Gray County,466,8.3,"77,761"
20,071,KS,Greeley County,123,10.3,"72,300"
20,073,KS,Greenwood County,903,15.4,"52,145"
20,075,KS,Hamilton County,315,13.0,"63,442"
20,077,KS,Harper County,722,13.8,"52,893"
20,079,KS,Harvey County,"2,943",9.0,"73,854"
20,081,KS,Haskell County,348,9.9,"69,971"
20,083,KS,Hodgeman County,158,9.1,"67,478"
20,085,KS,Jackson County,"1,145",8.8,"70,445"
20,087,KS,Jefferson County,"1,465",8.1,"75,774"
20,089,KS,Jewell County,348,12.1,"56,144"
20,091,KS,Johnson County,"33,349",5.4,"99,174"
20,093,KS,Kearny County,387,10.3,"75,773"
20,095,KS,Kingman County,820,11.6,"65,597"
20,097,KS,Kiowa County,285,12.8,"61,700"
20,099,KS,Labette County,"2,969",15.3,"52,318"
20,101,KS,Lane County,163,10.6,"64,934"
20,103,KS,Leavenworth County,"7,294",9.5,"79,117"
20,105,KS,Lincoln County,322,11.3,"58,049"
20,107,KS,Linn County,"1,246",12.8,"59,651"
20,109,KS,Logan County,262,9.8,"63,204"
20,111,KS,Lyon County,"4,935",16.1,"55,863"
20,113,KS,McPherson County,"2,860",10.2,"73,766"
20,115,KS,Marion County,"1,141",10.2,"64,337"
20,117,KS,Marshall County,"1,045",10.7,"58,942"
20,119,KS,Meade County,378,9.9,"68,038"
20,121,KS,Miami County,"2,377",6.9,"82,606"
20,123,KS,Mitchell County,680,12.1,"63,929"
20,125,KS,Montgomery County,"4,559",15.1,"54,955"
20,127,KS,Morris County,555,10.6,"60,741"
